x,y,Celltype,Celltype_asNumeric
8006.0,27789.0,Epithelium (imm),3
8185.0,27785.0,Epithelium (imm),3
8125.0,27797.0,Epithelium (imm),3
8352.0,27797.0,Epithelium (imm),3
8366.0,27798.0,Epithelium (imm),3
8020.0,27802.0,Epithelium (imm),3
8388.0,27803.0,Epithelium (imm),3
8171.0,27803.0,Epithelium (imm),3
8069.0,27805.0,Epithelium (imm),3
8200.0,27803.0,Epithelium (imm),3
8336.0,27799.0,Epithelium (imm),3
8379.0,27801.0,Epithelium (imm),3
8451.0,27808.0,Epithelium (imm),3
8155.0,27807.0,Epithelium (imm),3
8363.0,27813.0,Epithelium (imm),3
8020.0,27812.0,Epithelium (imm),3
8108.0,27809.0,Epithelium (imm),3
8177.0,27817.0,Epithelium (imm),3
8386.0,27816.0,Epithelium (imm),3
8004.0,27814.0,Epithelium (imm),3
8070.0,27820.0,Epithelium (imm),3
8306.0,27814.0,Epithelium (imm),3
8407.0,27813.0,Epithelium (imm),3
8343.0,27820.0,Epithelium (imm),3
8264.0,27818.0,Epithelium (imm),3
8145.0,27825.0,Epithelium (imm),3
8099.0,27821.0,Epithelium (imm),3
8126.0,27822.0,Epithelium (imm),3
8164.0,27822.0,Epithelium (imm),3
8359.0,27827.0,Epithelium (imm),3
8493.0,27828.0,Epithelium (imm),3
8326.0,27834.0,Epithelium (imm),3
8186.0,27834.0,Epithelium (imm),3
8022.0,27838.0,Epithelium (imm),3
8103.0,27838.0,Epithelium (imm),3
8128.0,27838.0,Epithelium (imm),3
8166.0,27837.0,Epithelium (imm),3
8059.0,27834.0,Epithelium (imm),3
8112.0,27842.0,Epithelium (imm),3
8141.0,27839.0,Epithelium (imm),3
8363.0,27839.0,Epithelium (imm),3
8280.0,27839.0,Epithelium (imm),3
8463.0,27841.0,Epithelium (imm),3
8480.0,27843.0,Epithelium (imm),3
8345.0,27841.0,Epithelium (imm),3
8112.0,27851.0,Epithelium (imm),3
8299.0,27844.0,Epithelium (imm),3
8092.0,27848.0,Epithelium (imm),3
8313.0,27847.0,Epithelium (imm),3
7966.0,27852.0,Epithelium (imm),3
7950.0,27853.0,Epithelium (imm),3
7789.0,27862.0,Epithelium (imm),3
7816.0,27862.0,Epithelium (imm),3
7957.0,27869.0,Epithelium (imm),3
7775.0,27872.0,Epithelium (imm),3
7792.0,27868.0,Epithelium (imm),3
7755.0,27873.0,Epithelium (imm),3
7932.0,27869.0,Epithelium (imm),3
7751.0,27875.0,Epithelium (imm),3
7735.0,27876.0,Epithelium (imm),3
7951.0,27879.0,Epithelium (imm),3
7707.0,27887.0,Epithelium (imm),3
7749.0,27894.0,Epithelium (imm),3
7728.0,27888.0,Epithelium (imm),3
7951.0,27894.0,Epithelium (imm),3
7710.0,27903.0,Epithelium (imm),3
7678.0,27900.0,Epithelium (imm),3
7903.0,27901.0,Epithelium (imm),3
7954.0,27908.0,Epithelium (imm),3
7710.0,27913.0,Epithelium (imm),3
7921.0,27911.0,Epithelium (imm),3
7663.0,27912.0,Epithelium (imm),3
7946.0,27919.0,Epithelium (imm),3
7932.0,27915.0,Epithelium (imm),3
7887.0,27922.0,Epithelium (imm),3
7646.0,27924.0,Epithelium (imm),3
7661.0,27925.0,Epithelium (imm),3
7681.0,27929.0,Epithelium (imm),3
7865.0,27933.0,Epithelium (imm),3
7888.0,27935.0,Epithelium (imm),3
7929.0,27936.0,Epithelium (imm),3
7664.0,27939.0,Epithelium (imm),3
7867.0,27935.0,Epithelium (imm),3
7910.0,27935.0,Epithelium (imm),3
